,price,timestamp,name
0,88888,2021-12-14 08:18:00,213
1,90000,2021-12-14 08:18:00,213
2,99999,2021-12-14 08:18:00,213
3,100000,2021-12-14 08:18:00,213
4,155555,2021-12-14 08:18:00,213
5,175000,2021-12-14 08:18:00,213
6,200000,2021-12-14 08:18:00,213
7,250000,2021-12-14 08:18:00,213
8,80000,2021-12-14 08:18:34,221
9,82000,2021-12-14 08:18:34,221
10,90000,2021-12-14 08:18:34,221
11,100000,2021-12-14 08:18:34,221
12,115000,2021-12-14 08:18:34,221
13,115999,2021-12-14 08:18:34,221
14,118000,2021-12-14 08:18:34,221
15,118000,2021-12-14 08:18:34,221
16,125190,2021-12-14 08:18:34,221
17,128518,2021-12-14 08:18:34,221
18,128888,2021-12-14 08:18:34,221
19,129000,2021-12-14 08:18:34,221
20,300000,2021-12-14 08:19:53,104
21,699999,2021-12-14 08:19:53,104
22,267000,2021-12-14 08:22:42,219
23,278888,2021-12-14 08:22:42,219
24,420000,2021-12-14 08:22:42,219
25,499111,2021-12-14 08:22:42,219
26,500000,2021-12-14 08:22:42,219
27,550000,2021-12-14 08:22:42,219
28,600000,2021-12-14 08:22:42,219
29,750000,2021-12-14 08:22:42,219
30,800000,2021-12-14 08:22:42,219
31,99999,2021-12-14 08:24:30,108
32,100000,2021-12-14 08:24:30,108
33,330000,2021-12-14 08:26:36,220
34,341000,2021-12-14 08:26:36,220
35,344444,2021-12-14 08:26:36,220
36,350000,2021-12-14 08:26:36,220
37,399999,2021-12-14 08:26:36,220
38,439990,2021-12-14 08:26:36,220
39,450000,2021-12-14 08:26:36,220
40,110000,2021-12-14 08:27:55,206
41,130000,2021-12-14 08:27:55,206
42,155000,2021-12-14 08:27:55,206
43,180000,2021-12-14 08:27:55,206
44,199420,2021-12-14 08:27:55,206
45,222222,2021-12-14 08:27:55,206
46,223999,2021-12-14 08:27:55,206
47,224444,2021-12-14 08:27:55,206
48,266666,2021-12-14 08:27:55,206
49,444444,2021-12-14 08:27:55,206
50,300000,2021-12-14 08:30:06,205
51,330000,2021-12-14 08:30:06,205
52,349000,2021-12-14 08:30:06,205
53,349998,2021-12-14 08:30:06,205
54,350000,2021-12-14 08:30:06,205
55,400000,2021-12-14 08:30:06,205
56,595000,2021-12-14 08:30:06,205
57,599420,2021-12-14 08:30:06,205
58,600000,2021-12-14 08:30:06,205
59,850000,2021-12-14 08:30:06,205
60,88888,2021-12-14 08:38:01,322
61,100000,2021-12-14 08:38:01,322
62,144444,2021-12-14 08:38:01,322
63,150000,2021-12-14 08:38:01,322
64,155123,2021-12-14 08:38:01,322
65,300000,2021-12-14 08:38:01,322
66,600000,2021-12-14 08:38:01,322
67,66000,2021-12-14 08:51:26,309
68,78888,2021-12-14 08:51:26,309
69,80000,2021-12-14 08:51:26,309
70,89999,2021-12-14 08:51:26,309
71,95000,2021-12-14 08:51:26,309
72,100000,2021-12-14 08:51:26,309
73,120000,2021-12-14 08:51:46,321 safe
74,124000,2021-12-14 08:51:46,321 safe
75,149999,2021-12-14 08:51:46,321 safe
76,222222,2021-12-14 08:51:46,321 safe
77,250000,2021-12-14 08:51:46,321 safe
78,297999,2021-12-14 08:51:46,321 safe
79,299999,2021-12-14 08:51:46,321 safe
80,300000,2021-12-14 08:51:46,321 safe
81,110000,2021-12-14 08:52:32,222
82,111000,2021-12-14 08:52:32,222
83,111111,2021-12-14 08:52:32,222
84,122222,2021-12-14 08:52:32,222
85,128420,2021-12-14 08:52:32,222
86,129998,2021-12-14 08:52:32,222
87,130000,2021-12-14 08:52:32,222
88,144444,2021-12-14 08:52:32,222
89,150000,2021-12-14 08:52:32,222
90,170000,2021-12-14 08:52:32,222
91,200000,2021-12-14 08:52:32,222
92,50000,2021-12-14 08:53:19,323
93,62000,2021-12-14 08:53:19,323
94,66666,2021-12-14 08:53:19,323
95,90000,2021-12-14 08:53:19,323
96,90000,2021-12-14 08:53:19,323
97,98888,2021-12-14 08:53:19,323
98,111111,2021-12-14 08:53:19,323
99,140000,2021-12-14 08:53:19,323
100,145000,2021-12-14 08:53:19,323
101,155555,2021-12-14 08:53:19,323
102,299999,2021-12-14 08:53:19,323
103,500000,2021-12-14 08:53:19,323
104,380000,2021-12-14 08:55:27,328
105,391111,2021-12-14 08:55:27,328
106,420000,2021-12-14 08:55:27,328
107,477777,2021-12-14 08:55:27,328
108,500420,2021-12-14 08:55:27,328
109,150000,2021-12-14 08:57:25,205
110,200000,2021-12-14 08:57:25,205
111,230000,2021-12-14 08:57:25,205
112,232232,2021-12-14 08:57:25,205
113,250000,2021-12-14 08:57:25,205
114,300000,2021-12-14 08:57:25,205
115,340000,2021-12-14 08:57:25,205
116,350000,2021-12-14 08:57:25,205
117,400000,2021-12-14 08:57:25,205
118,589888,2021-12-14 08:57:25,205
119,120000,2021-12-14 08:59:58,314
120,180000,2021-12-14 08:59:58,314
121,190000,2021-12-14 08:59:58,314
122,750000,2021-12-14 09:04:20,301
123,760000,2021-12-14 09:04:20,301
124,766000,2021-12-14 09:04:20,301
125,840000,2021-12-14 09:04:20,301
126,850000,2021-12-14 09:04:20,301
127,1000000,2021-12-14 09:04:20,301
128,100000,2021-12-14 09:05:31,325
129,133333,2021-12-14 09:05:31,325
130,180000,2021-12-14 09:05:31,325
131,200000,2021-12-14 09:05:31,325
132,222222,2021-12-14 09:05:31,325
133,250000,2021-12-14 09:05:31,325
134,255555,2021-12-14 09:05:31,325
135,280000,2021-12-14 09:05:31,325
136,295000,2021-12-14 09:05:31,325
137,300000,2021-12-14 09:05:31,325
138,80000,2021-12-14 09:07:29,207
139,91000,2021-12-14 09:07:29,207
140,98888,2021-12-14 09:07:29,207
141,99000,2021-12-14 09:07:29,207
142,99000,2021-12-14 09:07:29,207
143,100000,2021-12-14 09:07:29,207
144,110000,2021-12-14 09:07:29,207
145,125420,2021-12-14 09:07:29,207
146,140000,2021-12-14 09:07:29,207
147,155555,2021-12-14 09:07:29,207
148,166666,2021-12-14 09:07:29,207
149,200000,2021-12-14 09:07:29,207
150,119999,2021-12-14 09:12:22,303
151,120000,2021-12-14 09:12:22,303
152,140000,2021-12-14 09:12:22,303
153,145000,2021-12-14 09:12:22,303
154,155555,2021-12-14 09:12:22,303
155,160000,2021-12-14 09:12:22,303
156,180000,2021-12-14 09:12:22,303
157,77000,2021-12-14 09:21:11,209
158,77777,2021-12-14 09:21:11,209
159,80000,2021-12-14 09:21:11,209
160,130000,2021-12-14 09:21:11,209
161,199998,2021-12-14 09:21:11,209
162,200000,2021-12-14 09:21:11,209
163,350000,2021-12-14 09:21:11,209
164,400000,2021-12-14 09:33:10,utility room
165,899999,2021-12-14 09:33:10,utility room
166,90000,2021-12-14 09:45:25,306
167,100000,2021-12-14 09:45:25,306
168,150000,2021-12-14 09:45:25,306
169,176316,2021-12-14 09:45:25,306
170,178000,2021-12-14 09:45:25,306
171,180000,2021-12-14 09:45:25,306
172,199099,2021-12-14 09:45:25,306
173,199999,2021-12-14 09:45:25,306
174,600000,2021-12-14 09:45:51,222
175,620000,2021-12-14 09:45:51,222
176,650420,2021-12-14 09:45:51,222
177,739999,2021-12-14 09:45:51,222
178,750000,2021-12-14 09:45:51,222
179,799998,2021-12-14 09:45:51,222
180,799999,2021-12-14 09:45:51,222
181,800000,2021-12-14 09:45:51,222
182,850000,2021-12-14 09:45:51,222
183,980000,2021-12-14 09:45:51,222
184,239999,2021-12-14 09:49:32,203
185,240000,2021-12-14 09:49:32,203
186,249999,2021-12-14 09:49:32,203
187,250000,2021-12-14 09:49:32,203
188,290000,2021-12-14 09:49:47,216
189,300000,2021-12-14 09:49:47,216
190,350000,2021-12-14 09:49:47,216
191,500000,2021-12-14 09:49:47,216
192,258888,2021-12-14 09:53:59,218
193,299999,2021-12-14 09:53:59,218
194,325000,2021-12-14 09:53:59,218
195,350000,2021-12-14 09:53:59,218
196,400000,2021-12-14 09:53:59,218
197,487000,2021-12-14 09:53:59,218
198,500000,2021-12-14 09:53:59,218
199,329999,2021-12-14 09:55:54,112
200,330000,2021-12-14 09:55:54,112
201,350000,2021-12-14 09:55:54,112
202,350000,2021-12-14 09:55:54,112
203,387777,2021-12-14 09:55:54,112
204,390000,2021-12-14 09:55:54,112
205,399999,2021-12-14 09:55:54,112
206,400000,2021-12-14 09:55:54,112
207,133000,2021-12-14 10:04:54,310
208,133333,2021-12-14 10:04:54,310
209,135000,2021-12-14 10:04:54,310
210,150000,2021-12-14 10:04:54,310
211,155555,2021-12-14 10:04:54,310
212,160000,2021-12-14 10:04:54,310
213,166666,2021-12-14 10:04:54,310
214,187000,2021-12-14 10:04:54,310
215,199999,2021-12-14 10:04:54,310
216,666666,2021-12-14 10:07:03,216
217,680000,2021-12-14 10:07:03,216
218,730000,2021-12-14 10:07:03,216
219,749995,2021-12-14 10:07:03,216
220,800000,2021-12-14 10:07:03,216
221,999999,2021-12-14 10:07:03,216
222,100000,2021-12-14 10:09:40,308
223,67000,2021-12-14 10:20:05,213
224,68000,2021-12-14 10:20:05,213
225,69950,2021-12-14 10:20:05,213
226,88888,2021-12-14 10:20:05,213
227,90000,2021-12-14 10:20:05,213
228,99999,2021-12-14 10:20:05,213
229,100000,2021-12-14 10:20:05,213
230,155555,2021-12-14 10:20:05,213
231,175000,2021-12-14 10:20:05,213
232,200000,2021-12-14 10:20:05,213
233,250000,2021-12-14 10:20:05,213
234,99500,2021-12-14 10:20:36,221
235,100000,2021-12-14 10:20:36,221
236,110000,2021-12-14 10:20:36,221
237,111111,2021-12-14 10:20:36,221
238,115000,2021-12-14 10:20:36,221
239,115999,2021-12-14 10:20:36,221
240,118000,2021-12-14 10:20:36,221
241,125190,2021-12-14 10:20:36,221
242,128888,2021-12-14 10:20:36,221
243,129000,2021-12-14 10:20:36,221
244,145000,2021-12-14 10:20:36,221
245,148069,2021-12-14 10:20:36,221
246,600000,2021-12-14 10:21:56,104
247,170000,2021-12-14 10:24:42,219
248,175000,2021-12-14 10:24:42,219
249,190000,2021-12-14 10:24:42,219
250,195000,2021-12-14 10:24:42,219
251,200000,2021-12-14 10:24:42,219
252,210000,2021-12-14 10:24:42,219
253,210000,2021-12-14 10:24:42,219
254,220000,2021-12-14 10:24:42,219
255,228888,2021-12-14 10:24:42,219
256,250000,2021-12-14 10:24:42,219
257,267000,2021-12-14 10:24:42,219
258,278888,2021-12-14 10:24:42,219
259,373333,2021-12-14 10:28:27,220
260,375000,2021-12-14 10:28:27,220
261,378888,2021-12-14 10:28:27,220
262,399999,2021-12-14 10:28:27,220
263,130000,2021-12-14 10:29:44,206
264,143333,2021-12-14 10:29:44,206
265,150000,2021-12-14 10:29:44,206
266,160000,2021-12-14 10:29:44,206
267,177777,2021-12-14 10:29:44,206
268,222222,2021-12-14 10:29:44,206
269,224444,2021-12-14 10:29:44,206
270,266666,2021-12-14 10:29:44,206
271,444444,2021-12-14 10:29:44,206
272,235000,2021-12-14 10:31:52,205
273,245000,2021-12-14 10:31:52,205
274,250000,2021-12-14 10:31:52,205
275,300000,2021-12-14 10:31:52,205
276,350000,2021-12-14 10:31:52,205
277,400000,2021-12-14 10:31:52,205
278,595000,2021-12-14 10:31:52,205
279,599420,2021-12-14 10:31:52,205
280,850000,2021-12-14 10:31:52,205
281,50000,2021-12-14 10:39:43,322
282,55555,2021-12-14 10:39:43,322
283,87000,2021-12-14 10:39:43,322
284,150000,2021-12-14 10:39:43,322
285,155123,2021-12-14 10:39:43,322
286,300000,2021-12-14 10:39:43,322
287,600000,2021-12-14 10:39:43,322
288,65000,2021-12-14 10:53:12,309
289,66000,2021-12-14 10:53:12,309
290,78888,2021-12-14 10:53:12,309
291,80000,2021-12-14 10:53:12,309
292,111111,2021-12-14 10:53:33,321 safe
293,121000,2021-12-14 10:53:33,321 safe
294,122000,2021-12-14 10:53:33,321 safe
295,124000,2021-12-14 10:53:33,321 safe
296,149999,2021-12-14 10:53:33,321 safe
297,222222,2021-12-14 10:53:33,321 safe
298,250000,2021-12-14 10:53:33,321 safe
299,297999,2021-12-14 10:53:33,321 safe
300,299999,2021-12-14 10:53:33,321 safe
301,300000,2021-12-14 10:53:33,321 safe
302,88888,2021-12-14 10:54:20,222
303,99998,2021-12-14 10:54:20,222
304,99999,2021-12-14 10:54:20,222
305,100000,2021-12-14 10:54:20,222
306,108000,2021-12-14 10:54:20,222
307,108888,2021-12-14 10:54:20,222
308,110000,2021-12-14 10:54:20,222
309,111000,2021-12-14 10:54:20,222
310,111111,2021-12-14 10:54:20,222
311,129998,2021-12-14 10:54:20,222
312,130000,2021-12-14 10:54:20,222
313,144444,2021-12-14 10:54:20,222
314,50000,2021-12-14 10:55:06,323
315,60000,2021-12-14 10:55:06,323
316,61999,2021-12-14 10:55:06,323
317,62000,2021-12-14 10:55:06,323
318,89999,2021-12-14 10:55:06,323
319,90000,2021-12-14 10:55:06,323
320,98888,2021-12-14 10:55:06,323
321,111111,2021-12-14 10:55:06,323
322,140000,2021-12-14 10:55:06,323
323,145000,2021-12-14 10:55:06,323
324,155555,2021-12-14 10:55:06,323
325,500000,2021-12-14 10:55:06,323
326,226500,2021-12-14 10:57:14,328
327,260000,2021-12-14 10:57:14,328
328,280000,2021-12-14 10:57:14,328
329,300000,2021-12-14 10:57:14,328
330,317000,2021-12-14 10:57:14,328
331,318888,2021-12-14 10:57:14,328
332,320000,2021-12-14 10:57:14,328
333,339999,2021-12-14 10:57:14,328
334,379000,2021-12-14 10:57:14,328
335,380000,2021-12-14 10:57:14,328
336,391111,2021-12-14 10:57:14,328
337,420000,2021-12-14 10:57:14,328
338,199999,2021-12-14 10:59:15,205
339,240000,2021-12-14 10:59:15,205
340,300000,2021-12-14 10:59:15,205
341,350000,2021-12-14 10:59:15,205
342,400000,2021-12-14 10:59:15,205
343,589888,2021-12-14 10:59:15,205
344,120000,2021-12-14 11:01:51,314
345,139899,2021-12-14 11:01:51,314
346,150000,2021-12-14 11:01:51,314
347,190000,2021-12-14 11:01:51,314
348,575000,2021-12-14 11:06:15,301
349,600000,2021-12-14 11:06:15,301
350,680000,2021-12-14 11:06:15,301
351,700000,2021-12-14 11:06:15,301
352,744444,2021-12-14 11:06:15,301
353,750420,2021-12-14 11:06:15,301
354,830000,2021-12-14 11:06:15,301
355,840000,2021-12-14 11:06:15,301
356,850000,2021-12-14 11:06:15,301
357,1000000,2021-12-14 11:06:15,301
358,79999,2021-12-14 11:07:29,325
359,90000,2021-12-14 11:07:29,325
360,95000,2021-12-14 11:07:29,325
361,100000,2021-12-14 11:07:29,325
362,133333,2021-12-14 11:07:29,325
363,180000,2021-12-14 11:07:29,325
364,200000,2021-12-14 11:07:29,325
365,250000,2021-12-14 11:07:29,325
366,280000,2021-12-14 11:07:29,325
367,295000,2021-12-14 11:07:29,325
368,300000,2021-12-14 11:07:29,325
369,72000,2021-12-14 11:09:26,207
370,80000,2021-12-14 11:09:26,207
371,91000,2021-12-14 11:09:26,207
372,98888,2021-12-14 11:09:26,207
373,99000,2021-12-14 11:09:26,207
374,99000,2021-12-14 11:09:26,207
375,110000,2021-12-14 11:09:26,207
376,125420,2021-12-14 11:09:26,207
377,140000,2021-12-14 11:09:26,207
378,166666,2021-12-14 11:09:26,207
379,200000,2021-12-14 11:09:26,207
380,999999,2021-12-14 11:09:26,207
381,90000,2021-12-14 11:14:25,303
382,96000,2021-12-14 11:14:25,303
383,96000,2021-12-14 11:14:25,303
384,97000,2021-12-14 11:14:25,303
385,98000,2021-12-14 11:14:25,303
386,100000,2021-12-14 11:14:25,303
387,119999,2021-12-14 11:14:25,303
388,120000,2021-12-14 11:14:25,303
389,145000,2021-12-14 11:14:25,303
390,155555,2021-12-14 11:14:25,303
391,160000,2021-12-14 11:14:25,303
392,180000,2021-12-14 11:14:25,303
393,149000,2021-12-14 11:17:31,313
394,150000,2021-12-14 11:17:31,313
395,160000,2021-12-14 11:17:31,313
396,199999,2021-12-14 11:17:31,313
397,43111,2021-12-14 11:23:28,209
398,65000,2021-12-14 11:23:28,209
399,77000,2021-12-14 11:23:28,209
400,77777,2021-12-14 11:23:28,209
401,130000,2021-12-14 11:23:28,209
402,199998,2021-12-14 11:23:28,209
403,200000,2021-12-14 11:23:28,209
404,240000,2021-12-14 11:30:35,warehouse safe
405,270000,2021-12-14 11:30:35,warehouse safe
406,279999,2021-12-14 11:30:35,warehouse safe
407,333333,2021-12-14 11:30:35,warehouse safe
408,378998,2021-12-14 11:30:35,warehouse safe
409,400000,2021-12-14 11:30:35,warehouse safe
410,439999,2021-12-14 11:30:35,warehouse safe
411,300000,2021-12-14 11:35:37,utility room
412,489999,2021-12-14 11:35:37,utility room
413,899999,2021-12-14 11:35:37,utility room
414,115555,2021-12-14 11:48:22,306
415,124333,2021-12-14 11:48:22,306
416,125000,2021-12-14 11:48:22,306
417,127000,2021-12-14 11:48:22,306
418,131111,2021-12-14 11:48:22,306
419,145999,2021-12-14 11:48:22,306
420,150000,2021-12-14 11:48:22,306
421,174999,2021-12-14 11:48:22,306
422,176316,2021-12-14 11:48:22,306
423,178000,2021-12-14 11:48:22,306
424,579500,2021-12-14 11:48:46,222
425,599999,2021-12-14 11:48:46,222
426,620000,2021-12-14 11:48:46,222
427,650420,2021-12-14 11:48:46,222
428,739999,2021-12-14 11:48:46,222
429,799998,2021-12-14 11:48:46,222
430,799999,2021-12-14 11:48:46,222
431,850000,2021-12-14 11:48:46,222
432,980000,2021-12-14 11:48:46,222
433,177000,2021-12-14 11:52:36,203
434,180000,2021-12-14 11:52:36,203
435,188888,2021-12-14 11:52:36,203
436,189000,2021-12-14 11:52:36,203
437,199999,2021-12-14 11:52:36,203
438,229999,2021-12-14 11:52:36,203
439,239000,2021-12-14 11:52:36,203
440,249999,2021-12-14 11:52:36,203
441,250000,2021-12-14 11:52:36,203
442,150000,2021-12-14 11:52:51,216
443,155555,2021-12-14 11:52:51,216
444,166666,2021-12-14 11:52:51,216
445,167777,2021-12-14 11:52:51,216
446,290000,2021-12-14 11:52:51,216
447,350000,2021-12-14 11:52:51,216
448,500000,2021-12-14 11:52:51,216
449,210000,2021-12-14 11:57:03,218
450,234444,2021-12-14 11:57:03,218
451,244444,2021-12-14 11:57:03,218
452,255555,2021-12-14 11:57:03,218
453,269999,2021-12-14 11:57:03,218
454,289111,2021-12-14 11:57:03,218
455,300000,2021-12-14 11:57:03,218
456,325000,2021-12-14 11:57:03,218
457,400000,2021-12-14 11:57:03,218
458,487000,2021-12-14 11:57:03,218
459,500000,2021-12-14 11:57:03,218
460,219999,2021-12-14 11:58:58,112
461,220000,2021-12-14 11:58:58,112
462,220000,2021-12-14 11:58:58,112
463,222222,2021-12-14 11:58:58,112
464,240000,2021-12-14 11:58:58,112
465,244000,2021-12-14 11:58:58,112
466,245000,2021-12-14 11:58:58,112
467,246666,2021-12-14 11:58:58,112
468,255000,2021-12-14 11:58:58,112
469,255900,2021-12-14 11:58:58,112
470,270000,2021-12-14 11:58:58,112
471,270000,2021-12-14 11:58:58,112
472,177000,2021-12-14 12:08:11,310
473,177776,2021-12-14 12:08:11,310
474,188888,2021-12-14 12:08:11,310
475,200000,2021-12-14 12:08:11,310
476,222222,2021-12-14 12:08:11,310
477,550000,2021-12-14 12:10:22,216
478,600000,2021-12-14 12:10:22,216
479,631111,2021-12-14 12:10:22,216
480,640000,2021-12-14 12:10:22,216
481,646666,2021-12-14 12:10:22,216
482,680000,2021-12-14 12:10:22,216
483,730000,2021-12-14 12:10:22,216
484,749995,2021-12-14 12:10:22,216
485,800000,2021-12-14 12:10:22,216
486,999999,2021-12-14 12:10:22,216
487,69000,2021-12-14 12:13:00,308
488,100000,2021-12-14 12:13:00,308
489,139999,2021-12-14 12:13:00,308
490,140000,2021-12-14 12:13:00,308
491,60000,2021-12-14 12:23:24,213
492,61000,2021-12-14 12:23:24,213
493,67000,2021-12-14 12:23:24,213
494,68000,2021-12-14 12:23:24,213
495,69950,2021-12-14 12:23:24,213
496,88888,2021-12-14 12:23:24,213
497,99999,2021-12-14 12:23:24,213
498,100000,2021-12-14 12:23:24,213
499,155555,2021-12-14 12:23:24,213
500,175000,2021-12-14 12:23:24,213
501,200000,2021-12-14 12:23:24,213
502,87777,2021-12-14 12:23:56,221
503,88800,2021-12-14 12:23:56,221
504,88888,2021-12-14 12:23:56,221
505,110000,2021-12-14 12:23:56,221
506,111111,2021-12-14 12:23:56,221
507,115000,2021-12-14 12:23:56,221
508,115999,2021-12-14 12:23:56,221
509,118000,2021-12-14 12:23:56,221
510,125190,2021-12-14 12:23:56,221
511,128888,2021-12-14 12:23:56,221
512,129000,2021-12-14 12:23:56,221
513,145000,2021-12-14 12:23:56,221
514,140000,2021-12-14 12:25:18,104
515,500000,2021-12-14 12:25:18,104
516,120000,2021-12-14 12:28:13,219
517,160000,2021-12-14 12:28:13,219
518,170000,2021-12-14 12:28:13,219
519,185000,2021-12-14 12:28:13,219
520,190000,2021-12-14 12:28:13,219
521,195000,2021-12-14 12:28:13,219
522,200000,2021-12-14 12:28:13,219
523,210000,2021-12-14 12:28:13,219
524,210000,2021-12-14 12:28:13,219
525,220000,2021-12-14 12:28:13,219
526,228888,2021-12-14 12:28:13,219
527,250000,2021-12-14 12:28:13,219
528,159999,2021-12-14 12:29:59,108
529,190000,2021-12-14 12:29:59,108
530,240000,2021-12-14 12:29:59,108
531,244444,2021-12-14 12:29:59,108
532,266666,2021-12-14 12:29:59,108
533,270000,2021-12-14 12:29:59,108
534,275000,2021-12-14 12:29:59,108
535,300000,2021-12-14 12:29:59,108
536,280000,2021-12-14 12:32:08,220
537,291111,2021-12-14 12:32:08,220
538,299000,2021-12-14 12:32:08,220
539,299999,2021-12-14 12:32:08,220
540,300000,2021-12-14 12:32:08,220
541,333333,2021-12-14 12:32:08,220
542,340000,2021-12-14 12:32:08,220
543,350000,2021-12-14 12:32:08,220
544,375000,2021-12-14 12:32:08,220
545,399999,2021-12-14 12:32:08,220
546,100000,2021-12-14 12:33:26,206
547,155000,2021-12-14 12:33:26,206
548,160000,2021-12-14 12:33:26,206
549,177777,2021-12-14 12:33:26,206
550,222222,2021-12-14 12:33:26,206
551,224444,2021-12-14 12:33:26,206
552,266666,2021-12-14 12:33:26,206
553,499999,2021-12-14 12:35:32,205
554,519999,2021-12-14 12:35:32,205
555,520000,2021-12-14 12:35:32,205
556,525555,2021-12-14 12:35:32,205
557,530000,2021-12-14 12:35:32,205
558,555555,2021-12-14 12:35:32,205
559,565555,2021-12-14 12:35:32,205
560,570000,2021-12-14 12:35:32,205
561,580000,2021-12-14 12:35:32,205
562,590000,2021-12-14 12:35:32,205
563,594999,2021-12-14 12:35:32,205
564,595000,2021-12-14 12:35:32,205
565,148000,2021-12-14 12:43:30,322
566,149999,2021-12-14 12:43:30,322
567,150000,2021-12-14 12:43:30,322
568,155123,2021-12-14 12:43:30,322
569,300000,2021-12-14 12:43:30,322
570,60000,2021-12-14 12:57:17,309
571,62000,2021-12-14 12:57:17,309
572,63000,2021-12-14 12:57:17,309
573,64000,2021-12-14 12:57:17,309
574,65000,2021-12-14 12:57:17,309
575,66000,2021-12-14 12:57:17,309
576,80000,2021-12-14 12:57:17,309
577,149999,2021-12-14 12:57:36,321 safe
578,222222,2021-12-14 12:57:36,321 safe
579,250000,2021-12-14 12:57:36,321 safe
580,297999,2021-12-14 12:57:36,321 safe
581,299999,2021-12-14 12:57:36,321 safe
582,300000,2021-12-14 12:57:36,321 safe
583,88888,2021-12-14 12:58:22,222
584,98000,2021-12-14 12:58:22,222
585,99998,2021-12-14 12:58:22,222
586,99999,2021-12-14 12:58:22,222
587,100000,2021-12-14 12:58:22,222
588,108000,2021-12-14 12:58:22,222
589,108888,2021-12-14 12:58:22,222
590,110000,2021-12-14 12:58:22,222
591,111000,2021-12-14 12:58:22,222
592,111111,2021-12-14 12:58:22,222
593,130000,2021-12-14 12:58:22,222
594,144444,2021-12-14 12:58:22,222
595,48888,2021-12-14 12:59:04,323
596,50000,2021-12-14 12:59:04,323
597,60000,2021-12-14 12:59:04,323
598,61999,2021-12-14 12:59:04,323
599,62000,2021-12-14 12:59:04,323
600,89999,2021-12-14 12:59:04,323
601,90000,2021-12-14 12:59:04,323
602,98888,2021-12-14 12:59:04,323
603,140000,2021-12-14 12:59:04,323
604,350000,2021-12-14 13:03:10,205
605,400000,2021-12-14 13:03:10,205
606,150000,2021-12-14 13:05:39,314
607,1000000,2021-12-14 13:09:52,301
608,1000000,2021-12-14 13:09:52,301
609,74420,2021-12-14 13:10:59,325
610,74444,2021-12-14 13:10:59,325
611,75555,2021-12-14 13:10:59,325
612,90000,2021-12-14 13:10:59,325
613,95000,2021-12-14 13:10:59,325
614,100000,2021-12-14 13:10:59,325
615,133333,2021-12-14 13:10:59,325
616,180000,2021-12-14 13:10:59,325
617,200000,2021-12-14 13:10:59,325
618,250000,2021-12-14 13:10:59,325
619,280000,2021-12-14 13:10:59,325
620,295000,2021-12-14 13:10:59,325
621,65000,2021-12-14 13:12:55,207
622,69000,2021-12-14 13:12:55,207
623,71000,2021-12-14 13:12:55,207
624,72000,2021-12-14 13:12:55,207
625,80000,2021-12-14 13:12:55,207
626,91000,2021-12-14 13:12:55,207
627,98888,2021-12-14 13:12:55,207
628,99000,2021-12-14 13:12:55,207
629,110000,2021-12-14 13:12:55,207
630,125420,2021-12-14 13:12:55,207
631,140000,2021-12-14 13:12:55,207
632,166666,2021-12-14 13:12:55,207
633,44444,2021-12-14 13:17:57,303
634,57777,2021-12-14 13:17:57,303
635,58888,2021-12-14 13:17:57,303
636,59999,2021-12-14 13:17:57,303
637,65000,2021-12-14 13:17:57,303
638,69555,2021-12-14 13:17:57,303
639,75999,2021-12-14 13:17:57,303
640,90000,2021-12-14 13:17:57,303
641,90000,2021-12-14 13:17:57,303
642,96000,2021-12-14 13:17:57,303
643,96000,2021-12-14 13:17:57,303
644,97000,2021-12-14 13:17:57,303
645,66666,2021-12-14 13:20:59,313
646,85000,2021-12-14 13:20:59,313
647,88000,2021-12-14 13:20:59,313
648,98999,2021-12-14 13:20:59,313
649,99420,2021-12-14 13:20:59,313
650,100000,2021-12-14 13:20:59,313
651,111111,2021-12-14 13:20:59,313
652,133333,2021-12-14 13:20:59,313
653,149000,2021-12-14 13:20:59,313
654,150000,2021-12-14 13:20:59,313
655,160000,2021-12-14 13:20:59,313
656,199999,2021-12-14 13:20:59,313
657,77000,2021-12-14 13:26:53,209
658,200000,2021-12-14 13:26:53,209
659,189999,2021-12-14 13:33:46,warehouse safe
660,210000,2021-12-14 13:33:46,warehouse safe
661,225555,2021-12-14 13:33:46,warehouse safe
662,259999,2021-12-14 13:33:46,warehouse safe
663,279999,2021-12-14 13:33:46,warehouse safe
664,333333,2021-12-14 13:33:46,warehouse safe
665,378998,2021-12-14 13:33:46,warehouse safe
666,400000,2021-12-14 13:33:46,warehouse safe
667,449000,2021-12-14 13:38:37,utility room
668,450000,2021-12-14 13:38:37,utility room
669,102000,2021-12-14 13:50:46,306
670,105420,2021-12-14 13:50:46,306
671,125000,2021-12-14 13:50:46,306
672,127000,2021-12-14 13:50:46,306
673,131111,2021-12-14 13:50:46,306
674,145999,2021-12-14 13:50:46,306
675,150000,2021-12-14 13:50:46,306
676,174999,2021-12-14 13:50:46,306
677,176316,2021-12-14 13:50:46,306
678,178000,2021-12-14 13:50:46,306
679,480000,2021-12-14 13:51:10,222
680,599999,2021-12-14 13:51:10,222
681,650420,2021-12-14 13:51:10,222
682,739999,2021-12-14 13:51:10,222
683,799999,2021-12-14 13:51:10,222
684,850000,2021-12-14 13:51:10,222
685,980000,2021-12-14 13:51:10,222
686,197999,2021-12-14 13:54:59,203
687,199000,2021-12-14 13:54:59,203
688,200000,2021-12-14 13:54:59,203
689,229999,2021-12-14 13:54:59,203
690,239000,2021-12-14 13:54:59,203
