price,timestamp,name,color
45000,2021-12-14 08:20:25,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-14 08:20:25,TerraGroup Labs arsenal storage room key,gold
70000,2021-12-14 08:20:25,TerraGroup Labs arsenal storage room key,gold
80000,2021-12-14 08:20:25,TerraGroup Labs arsenal storage room key,gold
97000,2021-12-14 08:20:25,TerraGroup Labs arsenal storage room key,gold
99999,2021-12-14 08:20:25,TerraGroup Labs arsenal storage room key,gold
100000,2021-12-14 08:20:25,TerraGroup Labs arsenal storage room key,gold
80000,2021-12-14 08:33:37,TerraGroup Labs manager's office room key,gold
85000,2021-12-14 08:33:37,TerraGroup Labs manager's office room key,gold
122222,2021-12-14 08:33:37,TerraGroup Labs manager's office room key,gold
129999,2021-12-14 08:33:37,TerraGroup Labs manager's office room key,gold
154420,2021-12-14 08:33:37,TerraGroup Labs manager's office room key,gold
250000,2021-12-14 08:33:37,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
95555,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
99420,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
118000,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
119999,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
120000,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
134000,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
139420,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
140000,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
179999,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
180000,2021-12-14 09:21:49,TerraGroup Labs weapon testing area key,gold
777777,2021-12-14 09:50:16,TerraGroup Labs keycard (Yellow),gold
1000000,2021-12-14 09:50:16,TerraGroup Labs keycard (Yellow),gold
50000,2021-12-14 10:22:28,TerraGroup Labs arsenal storage room key,gold
79500,2021-12-14 10:35:20,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 10:35:20,TerraGroup Labs manager's office room key,gold
85000,2021-12-14 10:35:20,TerraGroup Labs manager's office room key,gold
122222,2021-12-14 10:35:20,TerraGroup Labs manager's office room key,gold
129999,2021-12-14 10:35:20,TerraGroup Labs manager's office room key,gold
154420,2021-12-14 10:35:20,TerraGroup Labs manager's office room key,gold
250000,2021-12-14 10:35:20,TerraGroup Labs manager's office room key,gold
90000,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
118000,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
119999,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
120000,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
134000,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
139420,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
140000,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
179999,2021-12-14 11:24:07,TerraGroup Labs weapon testing area key,gold
333333,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
499998,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
499999,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
500000,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
550000,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
599999,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
1000000,2021-12-14 11:53:21,TerraGroup Labs keycard (Yellow),gold
48888,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
70000,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
85000,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
88888,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
99999,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
100000,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
110000,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
122222,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
122222,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
139999,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
140000,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
150000,2021-12-14 12:25:50,TerraGroup Labs arsenal storage room key,gold
79888,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
79999,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
89999,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
90000,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
98888,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
100000,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
129999,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
154420,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
250000,2021-12-14 12:39:06,TerraGroup Labs manager's office room key,gold
70000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
70000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
77000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
77000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
79000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
80000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
84444,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
85000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
88888,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
90000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
90000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 13:27:31,TerraGroup Labs weapon testing area key,gold
370000,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
380000,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
420000,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
430000,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
449888,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
499999,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
500000,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
550000,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
599999,2021-12-14 13:55:45,TerraGroup Labs keycard (Yellow),gold
48888,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
55000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
59900,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
59999,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
60000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
60000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
62500,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
65000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
70000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
71000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
80000,2021-12-14 14:27:42,TerraGroup Labs arsenal storage room key,gold
67000,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
67999,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
69999,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
70000,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
90000,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
98888,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
100000,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
129999,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
154420,2021-12-14 14:40:45,TerraGroup Labs manager's office room key,gold
69696,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
70000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
70000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
70000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
77000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
80000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
88888,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
90000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
90000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
118000,2021-12-14 15:29:14,TerraGroup Labs weapon testing area key,gold
299000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
333333,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
366666,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
370000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
380000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
388888,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
389999,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
420000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
430000,2021-12-14 15:57:16,TerraGroup Labs keycard (Yellow),gold
41111,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
42000,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
42988,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
42999,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
43000,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
46000,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
46666,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
48888,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
55000,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
59900,2021-12-14 16:29:03,TerraGroup Labs arsenal storage room key,gold
76666,2021-12-14 16:42:03,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 16:42:03,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 16:42:03,TerraGroup Labs manager's office room key,gold
90000,2021-12-14 16:42:03,TerraGroup Labs manager's office room key,gold
100000,2021-12-14 16:42:03,TerraGroup Labs manager's office room key,gold
129999,2021-12-14 16:42:03,TerraGroup Labs manager's office room key,gold
100000,2021-12-14 17:51:42,TerraGroup Labs weapon testing area key,gold
199999,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
270000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
280000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
299000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
333333,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
370000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
380000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
388888,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
389999,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 18:20:04,TerraGroup Labs keycard (Yellow),gold
44000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
46000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
48888,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
55000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
60000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
62500,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
65000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
70000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
71000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
80000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
85000,2021-12-14 18:51:58,TerraGroup Labs arsenal storage room key,gold
74999,2021-12-14 19:04:59,TerraGroup Labs manager's office room key,gold
79420,2021-12-14 19:04:59,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 19:04:59,TerraGroup Labs manager's office room key,gold
90000,2021-12-14 19:04:59,TerraGroup Labs manager's office room key,gold
100000,2021-12-14 19:04:59,TerraGroup Labs manager's office room key,gold
72000,2021-12-14 19:53:38,TerraGroup Labs weapon testing area key,gold
74000,2021-12-14 19:53:38,TerraGroup Labs weapon testing area key,gold
75000,2021-12-14 19:53:38,TerraGroup Labs weapon testing area key,gold
85000,2021-12-14 19:53:38,TerraGroup Labs weapon testing area key,gold
95000,2021-12-14 19:53:38,TerraGroup Labs weapon testing area key,gold
98888,2021-12-14 19:53:38,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 19:53:38,TerraGroup Labs weapon testing area key,gold
300000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
370000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
380000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
388888,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
389999,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
420000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
430000,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
449888,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
499999,2021-12-14 20:19:25,TerraGroup Labs keycard (Yellow),gold
36666,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
44000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
44000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
44444,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
46000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
48888,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
55000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
60000,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
62500,2021-12-14 20:40:57,TerraGroup Labs arsenal storage room key,gold
54321,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
66666,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
69000,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
69699,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
70000,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
73999,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
74999,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
78000,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
79420,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
90000,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
100000,2021-12-14 20:47:57,TerraGroup Labs manager's office room key,gold
69000,2021-12-14 21:16:14,TerraGroup Labs weapon testing area key,gold
69420,2021-12-14 21:16:14,TerraGroup Labs weapon testing area key,gold
73000,2021-12-14 21:16:14,TerraGroup Labs weapon testing area key,gold
74000,2021-12-14 21:16:14,TerraGroup Labs weapon testing area key,gold
95000,2021-12-14 21:16:14,TerraGroup Labs weapon testing area key,gold
98888,2021-12-14 21:16:14,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 21:16:14,TerraGroup Labs weapon testing area key,gold
200000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
235000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
275000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
275000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
288888,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
370000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
380000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
388888,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
389999,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-14 21:31:01,TerraGroup Labs keycard (Yellow),gold
40000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
44000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
44000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
44444,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
46000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
48888,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
55000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
60000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
62500,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
65000,2021-12-14 21:50:33,TerraGroup Labs arsenal storage room key,gold
57000,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
58888,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
60000,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
69000,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
69699,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
70000,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
73999,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
78000,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
79420,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
80000,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
90000,2021-12-14 21:59:31,TerraGroup Labs manager's office room key,gold
2899999,2021-12-14 22:30:22,TerraGroup Labs keycard (Violet),gold
3600000,2021-12-14 22:30:22,TerraGroup Labs keycard (Violet),gold
3999999,2021-12-14 22:30:22,TerraGroup Labs keycard (Violet),gold
4200000,2021-12-14 22:30:22,TerraGroup Labs keycard (Violet),gold
4500000,2021-12-14 22:30:22,TerraGroup Labs keycard (Violet),gold
4999999,2021-12-14 22:30:22,TerraGroup Labs keycard (Violet),gold
56000,2021-12-14 22:46:27,TerraGroup Labs weapon testing area key,gold
60000,2021-12-14 22:46:27,TerraGroup Labs weapon testing area key,gold
66999,2021-12-14 22:46:27,TerraGroup Labs weapon testing area key,gold
69400,2021-12-14 22:46:27,TerraGroup Labs weapon testing area key,gold
69420,2021-12-14 22:46:27,TerraGroup Labs weapon testing area key,gold
74000,2021-12-14 22:46:27,TerraGroup Labs weapon testing area key,gold
100000,2021-12-14 22:46:27,TerraGroup Labs weapon testing area key,gold
190000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
200000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
220000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
225000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
249999,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
250000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
300000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
370000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
380000,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
388888,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
389999,2021-12-14 23:21:21,TerraGroup Labs keycard (Yellow),gold
37500,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
39666,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
39999,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
44444,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
46000,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
48888,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
50000,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
55000,2021-12-15 00:08:38,TerraGroup Labs arsenal storage room key,gold
60000,2021-12-15 00:29:55,TerraGroup Labs manager's office room key,gold
69420,2021-12-15 00:29:55,TerraGroup Labs manager's office room key,gold
69699,2021-12-15 00:29:55,TerraGroup Labs manager's office room key,gold
79420,2021-12-15 00:29:55,TerraGroup Labs manager's office room key,gold
80000,2021-12-15 00:29:55,TerraGroup Labs manager's office room key,gold
2799999,2021-12-15 01:16:58,TerraGroup Labs keycard (Violet),gold
4500000,2021-12-15 01:16:58,TerraGroup Labs keycard (Violet),gold
4999999,2021-12-15 01:16:58,TerraGroup Labs keycard (Violet),gold
55555,2021-12-15 01:32:52,TerraGroup Labs weapon testing area key,gold
62000,2021-12-15 01:32:52,TerraGroup Labs weapon testing area key,gold
64500,2021-12-15 01:32:52,TerraGroup Labs weapon testing area key,gold
64997,2021-12-15 01:32:52,TerraGroup Labs weapon testing area key,gold
72000,2021-12-15 01:32:52,TerraGroup Labs weapon testing area key,gold
74000,2021-12-15 01:32:52,TerraGroup Labs weapon testing area key,gold
100000,2021-12-15 01:32:52,TerraGroup Labs weapon testing area key,gold
180000,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
200000,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
220000,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
280000,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
287777,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
288888,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
289999,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
309000,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
310000,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
319999,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
320000,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
366666,2021-12-15 02:07:33,TerraGroup Labs keycard (Yellow),gold
30000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
34000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
34900,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
35000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
35000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
38000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
38000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
39999,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
40000,2021-12-15 02:48:51,TerraGroup Labs arsenal storage room key,gold
60000,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
65000,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
70000,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
75000,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
78888,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
78888,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
79420,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
80000,2021-12-15 03:10:01,TerraGroup Labs manager's office room key,gold
3555555,2021-12-15 03:58:36,TerraGroup Labs keycard (Violet),gold
3750000,2021-12-15 03:58:36,TerraGroup Labs keycard (Violet),gold
4599998,2021-12-15 03:58:36,TerraGroup Labs keycard (Violet),gold
4599999,2021-12-15 03:58:36,TerraGroup Labs keycard (Violet),gold
4999999,2021-12-15 03:58:36,TerraGroup Labs keycard (Violet),gold
5000000,2021-12-15 03:58:36,TerraGroup Labs keycard (Violet),gold
70000,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
74999,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
75000,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
75000,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
79999,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
84442,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
84444,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
85000,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
100000,2021-12-15 04:14:56,TerraGroup Labs weapon testing area key,gold
200000,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
277777,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
309000,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
310000,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
319999,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
320000,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
366666,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
400000,2021-12-15 04:50:07,TerraGroup Labs keycard (Yellow),gold
29990,2021-12-15 05:36:41,TerraGroup Labs arsenal storage room key,gold
32069,2021-12-15 05:36:41,TerraGroup Labs arsenal storage room key,gold
